,0
8596,2
8597,3
8598,3
8599,3
8600,1
8601,0
8602,1
8603,3
8604,1
8605,1
8606,2
8607,3
8608,2
8609,1
8610,3
8611,0
8612,0
8613,1
8614,1
8615,0
8616,3
8617,0
8618,0
8619,2
8620,3
8621,3
8622,1
8623,0
8624,3
8625,3
8626,3
8627,1
8628,2
8629,3
8630,3
8631,1
8632,1
8633,1
8634,3
8635,3
8636,2
8637,1
8638,1
8639,1
8640,3
8641,2
8642,2
8643,1
8644,1
8645,0
8646,0
8647,0
8648,3
8649,0
8650,3
8651,3
8652,1
8653,3
8654,3
8655,1
8656,0
8657,3
8658,1
8659,3
8660,3
8661,0
8662,3
8663,3
8664,0
8665,2
8666,0
8667,1
8668,0
8669,0
8670,1
8671,0
8672,0
8673,1
8674,1
8675,1
8676,1
8677,3
8678,1
8679,1
8680,0
8681,0
8682,3
8683,3
8684,3
8685,0
8686,3
8687,0
8688,0
8689,1
8690,1
8691,0
8692,1
8693,3
8694,1
8695,1
8696,1
8697,0
8698,0
8699,0
8700,0
8701,1
8702,1
8703,1
8704,1
8705,0
8706,3
8707,1
8708,3
8709,3
8710,0
8711,0
8712,3
8713,0
8714,3
8715,3
8716,2
8717,0
8718,3
8719,3
8720,1
8721,3
8722,0
8723,0
8724,3
8725,3
8726,1
8727,1
8728,3
8729,1
8730,1
8731,1
8732,3
8733,2
8734,3
8735,0
8736,3
8737,0
8738,1
8739,0
8740,1
8741,1
8742,3
8743,0
8744,1
8745,3
8746,1
8747,0
8748,0
8749,3
8750,1
8751,1
8752,3
8753,1
8754,0
8755,1
8756,2
8757,0
8758,1
8759,1
8760,3
8761,1
8762,2
8763,3
8764,3
8765,3
8766,1
8767,1
8768,3
8769,3
8770,3
8771,2
8772,3
8773,0
8774,0
8775,1
8776,3
8777,2
8778,1
8779,3
8780,3
8781,3
8782,1
8783,1
8784,0
8785,0
8786,3
8787,3
8788,0
8789,3
8790,3
8791,2
8792,0
8793,3
8794,0
8795,0
8796,2
8797,3
8798,1
8799,3
8800,0
8801,1
8802,0
8803,3
8804,0
8805,1
8806,3
8807,2
8808,0
8809,0
8810,1
8811,1
8812,2
8813,2
8814,3
8815,3
8816,0
8817,1
8818,2
8819,1
8820,3
8821,3
8822,3
8823,2
8824,3
8825,3
8826,3
8827,3
8828,2
8829,1
8830,1
8831,1
8832,3
8833,1
8834,3
8835,3
8836,1
8837,1
8838,3
8839,1
8840,0
8841,1
8842,1
8843,3
8844,0
8845,3
8846,3
8847,1
8848,3
8849,3
8850,1
8851,3
8852,1
8853,1
8854,1
8855,3
8856,3
8857,0
8858,1
8859,0
8860,2
8861,1
8862,3
8863,3
8864,3
8865,3
8866,1
8867,0
8868,3
8869,1
8870,3
8871,3
8872,0
8873,3
8874,1
8875,0
8876,2
8877,1
8878,1
8879,1
8880,1
8881,3
8882,1
8883,1
8884,3
8885,0
8886,2
8887,3
8888,1
8889,3
8890,3
8891,3
8892,1
8893,1
8894,0
8895,2
8896,0
8897,3
8898,1
8899,3
8900,0
8901,0
8902,3
8903,0
8904,2
8905,1
8906,1
8907,0
8908,1
8909,1
8910,0
8911,0
8912,1
8913,0
8914,3
8915,3
8916,1
8917,2
8918,1
8919,0
8920,0
8921,1
8922,3
8923,1
8924,1
8925,0
8926,3
8927,1
8928,2
8929,1
8930,1
8931,0
8932,0
8933,3
8934,3
8935,1
8936,3
8937,0
8938,0
8939,3
8940,0
8941,3
8942,0
8943,1
8944,2
8945,3
8946,0
8947,3
8948,0
8949,2
8950,1
8951,3
8952,3
8953,1
8954,3
8955,3
8956,1
8957,1
8958,1
8959,0
8960,2
8961,3
8962,1
8963,1
8964,0
8965,3
8966,0
8967,3
8968,3
8969,1
8970,3
8971,3
8972,3
8973,3
8974,3
8975,2
8976,3
8977,0
8978,0
8979,3
8980,0
8981,1
8982,2
8983,3
8984,1
8985,1
8986,1
8987,0
8988,1
8989,3
8990,0
8991,0
8992,1
8993,0
8994,1
8995,3
8996,1
8997,0
8998,1
8999,1
9000,1
9001,3
9002,1
9003,3
9004,3
9005,1
9006,0
9007,0
9008,3
9009,1
9010,1
9011,0
9012,3
9013,3
9014,1
9015,3
9016,0
9017,0
9018,3
9019,1
9020,3
9021,1
9022,1
9023,3
9024,1
9025,1
9026,3
9027,0
9028,0
9029,3
9030,2
9031,2
9032,1
9033,3
9034,1
9035,2
9036,1
9037,3
9038,0
9039,1
9040,1
9041,3
9042,1
9043,3
9044,0
9045,0
9046,1
9047,2
9048,2
9049,3
9050,3
9051,0
9052,3
9053,3
9054,2
9055,0
9056,1
9057,1
9058,1
9059,1
9060,0
9061,3
9062,1
9063,0
9064,2
9065,3
9066,1
9067,0
9068,2
9069,1
9070,3
9071,1
9072,1
9073,0
9074,2
9075,3
9076,3
9077,2
9078,0
9079,3
9080,0
9081,0
9082,1
9083,3
9084,1
9085,0
9086,0
9087,3
9088,3
9089,1
9090,0
9091,0
9092,1
9093,0
9094,1
9095,3
9096,1
9097,0
9098,3
9099,2
9100,3
9101,0
9102,0
9103,0
9104,0
9105,1
9106,3
9107,1
9108,0
9109,1
9110,3
9111,3
9112,3
9113,3
9114,3
9115,0
9116,1
9117,1
9118,3
9119,1
9120,0
9121,2
9122,3
9123,3
9124,3
9125,1
9126,0
9127,1
9128,1
9129,3
9130,1
9131,0
9132,2
9133,3
9134,3
9135,3
9136,1
9137,0
9138,1
9139,1
9140,2
9141,0
9142,3
9143,2
9144,0
9145,0
9146,3
9147,3
9148,0
9149,0
9150,1
9151,1
9152,1
9153,0
9154,0
9155,3
9156,1
9157,3
9158,1
9159,2
9160,1
9161,3
9162,1
9163,0
9164,0
9165,1
9166,2
9167,0
9168,0
9169,2
9170,3
9171,1
9172,0
9173,3
9174,3
9175,2
9176,3
9177,2
9178,2
9179,3
9180,0
9181,1
9182,1
9183,0
9184,1
9185,1
9186,3
9187,1
9188,1
9189,1
9190,3
9191,1
9192,1
9193,3
9194,3
9195,1
9196,0
9197,3
9198,1
9199,3
9200,3
9201,3
9202,1
9203,1
9204,0
9205,0
9206,3
9207,3
9208,3
9209,1
9210,0
9211,0
9212,1
9213,0
9214,1
9215,3
9216,1
9217,1
9218,3
9219,1
9220,3
9221,0
9222,1
9223,2
9224,0
9225,3
9226,0
9227,1
9228,3
9229,0
9230,0
9231,0
9232,0
9233,0
9234,2
9235,3
9236,3
9237,3
9238,3
9239,3
9240,1
9241,1
9242,2
9243,1
9244,0
9245,2
9246,3
9247,3
9248,0
9249,3
9250,1
9251,3
9252,2
9253,0
9254,1
9255,1
9256,3
9257,1
9258,0
9259,3
9260,0
9261,2
9262,0
9263,1
9264,1
9265,3
9266,1
9267,3
9268,0
9269,3
9270,1
9271,0
9272,3
9273,0
9274,2
9275,0
9276,3
9277,3
9278,3
9279,3
9280,1
9281,1
9282,0
9283,0
9284,0
9285,1
9286,3
9287,2
9288,1
9289,0
9290,3
9291,1
9292,1
9293,0
9294,3
9295,1
9296,2
9297,0
9298,1
9299,2
9300,1
9301,1
9302,1
9303,3
9304,3
9305,1
9306,1
9307,3
9308,1
9309,1
9310,0
9311,2
9312,3
9313,1
9314,0
9315,3
9316,3
9317,1
9318,1
9319,1
9320,1
9321,0
9322,1
9323,3
9324,3
9325,3
9326,1
9327,1
9328,3
9329,1
9330,3
9331,1
9332,3
9333,2
9334,3
9335,3
9336,1
9337,0
9338,3
9339,1
9340,3
9341,0
9342,1
9343,1
9344,0
9345,0
9346,1
9347,1
9348,3
9349,1
9350,3
9351,3
9352,3
9353,1
9354,3
9355,0
9356,3
9357,1
9358,2
9359,3
9360,2
9361,1
9362,1
9363,3
9364,1
9365,3
9366,1
9367,1
9368,3
9369,0
9370,3
9371,3
9372,3
9373,1
9374,3
9375,1
9376,0
9377,2
9378,3
9379,3
9380,1
9381,3
9382,0
9383,2
9384,1
9385,0
9386,0
9387,1
9388,1
9389,1
9390,3
9391,3
9392,0
9393,1
9394,3
9395,1
9396,1
9397,0
9398,1
9399,0
9400,3
9401,3
9402,1
9403,3
9404,3
9405,0
9406,2
9407,0
9408,2
9409,1
9410,0
9411,3
9412,1
9413,1
9414,3
9415,3
9416,1
9417,1
9418,1
9419,0
9420,3
9421,3
9422,3
9423,1
9424,3
9425,2
9426,1
9427,1
9428,3
9429,0
9430,1
9431,1
9432,0
9433,1
9434,1
9435,3
9436,3
9437,1
9438,3
9439,3
9440,3
9441,3
9442,3
9443,3
9444,1
9445,1
9446,0
9447,0
9448,1
9449,3
9450,3
9451,3
9452,1
9453,0
9454,3
9455,1
9456,0
9457,3
9458,2
9459,3
9460,3
9461,2
9462,1
9463,3
9464,1
9465,1
9466,0
9467,0
9468,1
9469,2
9470,3
9471,3
9472,0
9473,3
9474,3
9475,3
9476,3
9477,3
9478,0
9479,0
9480,1
9481,1
9482,3
9483,2
9484,0
9485,0
9486,1
9487,3
9488,3
9489,1
9490,1
9491,1
9492,0
9493,1
9494,3
9495,1
9496,1
9497,1
9498,3
9499,3
9500,0
9501,1
9502,1
9503,0
9504,0
9505,3
9506,0
9507,3
9508,1
9509,3
9510,3
9511,0
9512,3
9513,1
9514,1
9515,3
9516,0
9517,3
9518,1
9519,3
9520,3
9521,3
9522,3
9523,0
9524,1
9525,0
9526,3
9527,1
9528,0
9529,0
9530,1
9531,3
9532,3
9533,3
9534,3
9535,3
9536,3
9537,1
9538,0
9539,3
9540,0
9541,1
9542,1
9543,1
9544,1
9545,3
9546,3
9547,0
9548,0
9549,3
9550,3
9551,3
9552,0
9553,3
9554,1
9555,0
9556,3
9557,1
9558,0
9559,3
9560,3
9561,3
9562,1
9563,3
9564,1
9565,3
9566,3
9567,1
9568,3
9569,3
9570,0
9571,3
9572,3
9573,0
9574,1
9575,0
9576,0
9577,1
9578,3
9579,0
9580,0
9581,1
9582,1
9583,3
9584,2
9585,2
9586,0
9587,3
9588,1
9589,1
9590,1
9591,1
9592,2
9593,1
9594,2
9595,3
9596,2
9597,0
9598,0
9599,0
9600,0
9601,1
9602,3
9603,1
9604,2
9605,3
9606,0
9607,3
9608,2
9609,1
9610,0
9611,0
9612,0
9613,3
9614,3
9615,0
9616,1
9617,3
9618,3
9619,0
9620,3
9621,0
9622,1
9623,1
9624,1
9625,3
9626,0
9627,3
9628,0
9629,1
9630,3
9631,0
9632,3
9633,3
9634,1
9635,3
9636,3
9637,0
9638,3
9639,1
9640,3
9641,3
9642,3
9643,0
9644,0
9645,3
9646,3
9647,1
9648,3
9649,0
9650,1
9651,1
9652,0
9653,3
9654,0
9655,3
9656,0
9657,3
9658,3
9659,3
9660,0
9661,1
9662,0
9663,2
9664,3
9665,0
9666,0
9667,0
9668,3
9669,3
9670,1
9671,1
9672,1
9673,1
9674,1
9675,1
9676,2
9677,3
9678,3
9679,3
9680,0
9681,1
9682,3
9683,0
9684,1
9685,3
9686,3
9687,3
9688,2
9689,1
9690,0
9691,1
9692,3
9693,2
9694,3
9695,3
9696,3
9697,3
9698,1
9699,0
9700,1
9701,3
9702,0
9703,0
9704,3
9705,2
9706,3
9707,1
9708,3
9709,3
9710,0
9711,3
9712,2
9713,1
9714,0
9715,0
9716,1
9717,2
9718,0
9719,3
9720,2
9721,2
9722,0
9723,0
9724,1
9725,1
9726,3
9727,3
9728,1
9729,3
9730,3
9731,1
9732,0
9733,3
9734,0
9735,3
9736,3
9737,3
9738,2
9739,1
9740,1
9741,3
9742,1
9743,1
9744,3
9745,1
9746,3
9747,3
9748,0
9749,0
9750,0
9751,3
9752,1
9753,1
9754,3
9755,1
9756,0
9757,0
9758,1
9759,0
9760,1
9761,1
9762,0
9763,3
9764,3
9765,3
9766,0
9767,0
9768,0
9769,3
9770,2
9771,3
9772,2
9773,0
9774,2
9775,3
9776,3
9777,1
9778,3
9779,0
9780,1
9781,1
9782,2
9783,3
9784,1
9785,1
9786,1
9787,1
9788,3
9789,2
9790,3
9791,1
9792,3
9793,1
9794,3
9795,2
9796,3
9797,3
9798,1
9799,3
9800,1
9801,3
9802,1
9803,3
9804,3
9805,3
9806,3
9807,1
9808,0
9809,1
9810,0
9811,3
9812,0
9813,1
9814,3
9815,3
9816,0
9817,0
9818,1
9819,2
9820,3
9821,0
9822,1
9823,0
9824,0
9825,3
9826,1
9827,0
9828,3
9829,0
9830,3
9831,0
9832,3
9833,3
9834,1
9835,1
9836,3
9837,3
9838,3
9839,3
9840,3
9841,3
9842,1
9843,1
9844,3
9845,3
9846,3
9847,0
9848,0
9849,3
9850,1
9851,0
9852,3
9853,3
9854,3
9855,0
9856,3
9857,1
9858,3
9859,0
9860,1
9861,2
9862,3
9863,2
9864,3
9865,1
9866,1
9867,3
9868,3
9869,3
9870,3
9871,2
9872,3
9873,3
9874,0
9875,1
9876,1
9877,0
9878,1
9879,3
9880,1
9881,3
9882,3
9883,1
9884,1
9885,1
9886,0
9887,1
9888,1
9889,3
9890,1
9891,3
9892,0
9893,1
9894,0
9895,1
9896,3
9897,0
9898,3
9899,2
9900,0
9901,1
9902,2
9903,1
9904,0
9905,3
9906,0
9907,3
9908,1
9909,1
9910,0
9911,1
9912,2
9913,1
9914,2
9915,3
9916,3
9917,1
9918,2
9919,3
9920,1
9921,0
9922,3
9923,0
9924,3
9925,1
9926,0
9927,0
9928,3
9929,3
9930,3
9931,0
9932,1
9933,0
9934,3
9935,1
9936,3
9937,3
9938,3
9939,1
9940,2
9941,3
9942,1
9943,3
9944,3
9945,1
9946,0
9947,3
9948,3
9949,1
9950,3
9951,3
9952,3
9953,1
9954,0
9955,2
9956,1
9957,3
9958,1
9959,0
9960,0
9961,1
9962,1
9963,3
9964,3
9965,3
9966,3
9967,1
9968,1
9969,3
9970,1
9971,3
9972,0
9973,0
9974,0
9975,2
9976,1
9977,2
9978,3
9979,3
9980,1
9981,1
9982,1
9983,3
9984,2
9985,0
9986,3
9987,3
9988,1
9989,1
9990,1
9991,3
9992,1
9993,3
9994,1
9995,0
9996,0
9997,0
9998,1
9999,1
10000,3
10001,3
10002,0
10003,0
10004,2
10005,3
10006,1
10007,2
10008,3
10009,2
10010,0
10011,3
10012,0
10013,0
10014,2
10015,3
10016,2
10017,3
10018,3
10019,1
10020,1
10021,3
10022,1
10023,2
10024,0
10025,1
10026,0
10027,1
10028,0
10029,2
10030,1
10031,1
10032,1
10033,2
10034,3
10035,1
10036,2
10037,3
10038,3
10039,3
10040,3
10041,0
10042,2
10043,1
10044,2
10045,3
10046,3
10047,1
10048,0
10049,2
10050,0
10051,3
10052,1
10053,0
10054,1
10055,2
10056,1
10057,1
10058,1
10059,1
10060,0
10061,3
10062,3
10063,3
10064,1
10065,3
10066,0
10067,0
10068,3
10069,2
10070,0
10071,2
10072,3
10073,1
10074,1
10075,3
10076,1
10077,3
10078,1
10079,1
10080,2
10081,1
10082,2
10083,1
10084,1
10085,3
10086,3
10087,1
10088,3
10089,2
10090,3
10091,1
10092,0
10093,0
10094,1
10095,1
10096,0
10097,3
10098,1
10099,1
10100,2
10101,1
10102,0
10103,3
10104,1
10105,1
10106,1
10107,3
10108,3
10109,3
10110,0
10111,1
10112,2
10113,1
10114,1
10115,1
10116,3
10117,0
10118,1
10119,3
10120,0
10121,3
10122,1
10123,3
10124,1
10125,2
10126,3
10127,1
10128,2
10129,3
10130,0
10131,1
10132,3
10133,2
10134,3
10135,3
10136,0
10137,2
10138,3
10139,3
10140,1
10141,2
10142,3
10143,1
10144,3
10145,1
10146,0
10147,1
10148,0
10149,0
10150,0
10151,3
10152,0
10153,1
10154,3
10155,3
10156,3
10157,1
10158,1
10159,0
10160,1
10161,1
10162,0
10163,3
10164,3
10165,3
10166,1
10167,0
10168,1
10169,0
10170,0
10171,3
10172,1
10173,1
10174,2
10175,1
10176,0
10177,3
10178,0
10179,3
10180,2
10181,1
10182,0
10183,1
10184,1
10185,1
10186,3
10187,3
10188,3
10189,0
10190,1
10191,2
10192,1
10193,3
10194,2
10195,2
10196,3
10197,3
10198,2
10199,2
10200,1
10201,1
10202,3
10203,3
10204,1
10205,2
10206,3
10207,0
10208,1
10209,2
10210,2
10211,2
10212,1
10213,3
10214,1
10215,3
10216,3
10217,3
10218,0
10219,1
10220,0
10221,1
10222,3
10223,2
10224,0
10225,3
10226,1
10227,0
10228,2
10229,3
10230,0
10231,1
10232,1
10233,3
10234,2
10235,3
10236,1
10237,0
10238,1
10239,0
10240,1
10241,3
10242,3
10243,0
10244,1
10245,0
10246,1
10247,3
10248,3
10249,1
10250,1
10251,3
10252,2
10253,3
10254,1
10255,0
10256,3
10257,3
10258,1
10259,3
10260,2
10261,3
10262,3
10263,3
10264,3
10265,3
10266,2
10267,1
10268,1
10269,3
10270,3
10271,1
10272,1
10273,3
10274,1
10275,3
10276,1
10277,3
10278,3
10279,1
10280,0
10281,3
10282,3
10283,1
10284,3
10285,3
10286,1
10287,1
10288,1
10289,2
10290,3
10291,3
10292,0
10293,1
10294,3
10295,1
10296,1
10297,1
10298,1
10299,1
10300,0
10301,0
10302,3
10303,3
10304,3
10305,0
10306,0
10307,0
10308,1
10309,2
10310,0
10311,0
10312,3
10313,0
10314,0
10315,1
10316,3
10317,3
10318,3
10319,1
10320,3
10321,3
10322,3
10323,3
10324,3
10325,2
10326,1
10327,2
10328,2
10329,3
10330,1
10331,2
10332,0
10333,1
10334,3
10335,1
10336,0
10337,3
10338,1
10339,1
10340,3
10341,1
10342,2
10343,3
10344,0
10345,3
10346,3
10347,1
10348,2
10349,3
10350,0
10351,0
10352,3
10353,3
10354,0
10355,3
10356,0
10357,3
10358,1
10359,0
10360,0
10361,3
10362,3
10363,3
10364,1
10365,3
10366,0
10367,2
10368,3
10369,1
10370,1
10371,0
10372,3
10373,2
10374,0
10375,3
10376,3
10377,2
10378,1
10379,2
10380,2
10381,3
10382,2
10383,3
10384,3
10385,3
10386,1
10387,1
10388,2
10389,3
10390,1
10391,3
10392,0
10393,0
10394,3
10395,2
10396,1
10397,3
10398,1
10399,2
10400,0
10401,3
10402,3
10403,1
10404,3
10405,0
10406,1
10407,3
10408,1
10409,1
10410,0
10411,1
10412,0
10413,1
10414,2
10415,1
10416,3
10417,0
10418,1
10419,1
10420,1
10421,0
10422,0
10423,3
10424,3
10425,1
10426,3
10427,1
10428,3
10429,2
10430,3
10431,1
10432,0
10433,0
10434,2
10435,2
10436,1
10437,3
10438,3
10439,1
10440,0
10441,3
10442,1
10443,0
10444,0
10445,2
10446,3
10447,3
10448,1
10449,3
10450,1
10451,3
10452,3
10453,0
10454,0
10455,3
10456,0
10457,2
10458,3
10459,1
10460,1
10461,1
10462,3
10463,3
10464,3
10465,3
10466,3
10467,1
10468,3
10469,0
10470,3
10471,1
10472,3
10473,1
10474,3
10475,0
10476,0
10477,0
10478,3
10479,3
10480,1
10481,1
10482,3
10483,2
10484,3
10485,3
10486,2
10487,2
10488,3
10489,3
10490,1
10491,2
10492,3
10493,3
10494,2
10495,0
10496,3
10497,1
10498,1
10499,0
10500,3
10501,3
10502,3
10503,0
10504,0
10505,3
10506,3
10507,0
10508,2
10509,3
10510,2
10511,3
10512,3
10513,3
10514,2
10515,3
10516,3
10517,3
10518,1
10519,0
10520,3
10521,3
10522,0
10523,0
10524,3
10525,1
10526,1
10527,3
10528,0
10529,3
10530,3
10531,2
10532,3
10533,0
10534,1
10535,0
10536,1
10537,0
10538,1
10539,3
10540,3
10541,2
10542,3
10543,1
10544,3
10545,3
10546,1
10547,1
10548,1
10549,1
10550,1
10551,1
10552,1
10553,0
10554,3
10555,3
10556,1
10557,3
10558,3
10559,0
10560,3
10561,0
10562,3
10563,1
10564,3
10565,1
10566,0
10567,3
10568,0
10569,1
10570,1
10571,1
10572,1
10573,3
10574,2
10575,0
10576,0
10577,3
10578,1
10579,1
10580,3
10581,1
10582,0
10583,2
10584,0
10585,1
10586,0
10587,0
10588,3
10589,3
10590,3
10591,3
10592,1
10593,1
10594,1
10595,1
10596,0
10597,1
10598,1
10599,3
10600,1
10601,0
10602,1
10603,3
10604,2
10605,0
10606,3
10607,1
10608,3
10609,1
10610,1
10611,0
10612,3
10613,3
10614,1
10615,3
10616,0
10617,3
10618,0
10619,1
10620,0
10621,3
10622,3
10623,1
10624,1
10625,3
10626,3
10627,2
10628,3
10629,2
10630,1
10631,3
10632,1
10633,1
10634,2
10635,3
10636,3
10637,2
10638,3
10639,1
10640,0
10641,3
10642,2
10643,0
10644,3
10645,2
10646,1
10647,3
10648,0
10649,0
10650,3
10651,1
10652,1
10653,1
10654,0
10655,0
10656,1
10657,1
10658,0
10659,3
10660,3
10661,3
10662,0
10663,3
10664,3
10665,3
10666,1
10667,0
10668,3
10669,1
10670,1
10671,1
10672,0
10673,2
10674,1
10675,3
10676,1
10677,1
10678,3
10679,1
10680,3
10681,1
10682,1
10683,3
10684,0
10685,0
10686,3
10687,1
10688,0
10689,3
10690,0
10691,1
10692,1
10693,3
10694,3
10695,3
10696,3
10697,0
10698,0
10699,3
10700,1
10701,1
10702,3
10703,3
10704,3
10705,2
10706,0
10707,3
10708,1
10709,0
10710,1
10711,2
10712,3
10713,3
10714,1
10715,0
10716,3
10717,0
10718,3
10719,3
10720,1
10721,3
10722,3
10723,3
10724,0
10725,3
10726,2
10727,1
10728,3
10729,3
10730,0
10731,0
10732,3
10733,1
10734,0
10735,1
10736,1
10737,3
10738,1
10739,3
10740,3
10741,3
10742,3
10743,1
10744,3
10745,3
10746,0
10747,2
10748,3
10749,0
10750,1
10751,1
10752,3
10753,3
10754,1
10755,3
10756,1
10757,1
10758,3
10759,3
10760,1
10761,3
10762,3
10763,3
10764,0
10765,1
10766,3
10767,1
10768,0
10769,1
10770,3
10771,3
10772,1
10773,3
10774,1
10775,1
10776,3
10777,1
10778,0
10779,3
10780,1
10781,1
10782,0
10783,1
10784,1
10785,0
10786,1
10787,1
10788,3
10789,2
10790,3
10791,1
10792,2
10793,0
10794,2
10795,0
10796,1
10797,1
10798,1
10799,1
10800,0
10801,3
10802,1
10803,3
10804,1
10805,3
10806,0
10807,0
10808,0
10809,3
10810,2
10811,3
10812,1
10813,1
10814,1
10815,1
10816,2
10817,0
10818,3
10819,1
10820,0
10821,1
10822,1
10823,3
10824,1
10825,3
10826,3
10827,3
10828,3
10829,1
10830,0
10831,3
10832,3
10833,0
10834,0
10835,0
10836,3
10837,1
10838,3
10839,1
10840,3
10841,2
10842,0
10843,3
10844,1
10845,1
10846,0
10847,0
10848,1
10849,0
10850,3
10851,2
10852,3
10853,2
10854,0
10855,3
10856,0
10857,0
10858,3
10859,3
10860,0
10861,3
10862,0
10863,1
10864,1
10865,1
10866,2
10867,3
10868,3
10869,3
10870,2
10871,1
10872,0
10873,1
10874,0
10875,2
10876,1
10877,1
10878,2
10879,1
10880,2
10881,0
10882,3
10883,0
10884,2
10885,3
10886,0
10887,1
10888,0
10889,1
10890,3
10891,0
10892,0
10893,1
10894,2
10895,2
10896,3
10897,2
10898,1
10899,1
10900,3
10901,1
10902,1
10903,1
10904,3
10905,3
10906,1
10907,2
10908,0
10909,3
10910,3
10911,2
10912,3
10913,0
10914,1
10915,1
10916,3
10917,1
10918,3
10919,1
10920,2
10921,1
10922,0
10923,0
10924,3
10925,1
10926,3
10927,2
10928,1
10929,1
10930,0
10931,2
10932,1
10933,3
10934,1
10935,1
10936,3
10937,3
10938,3
10939,1
10940,2
10941,3
10942,3
10943,3
10944,2
10945,3
10946,3
10947,1
10948,3
10949,1
10950,1
10951,1
10952,3
10953,3
10954,1
10955,1
10956,0
10957,1
10958,1
10959,3
10960,3
10961,2
10962,0
10963,1
10964,1
10965,3
10966,0
10967,1
10968,1
10969,0
10970,3
10971,1
10972,3
10973,1
10974,3
10975,1
10976,1
10977,3
10978,3
10979,1
10980,3
10981,0
10982,3
10983,1
10984,1
10985,0
10986,0
10987,3
10988,1
10989,3
10990,3
10991,1
10992,3
10993,3
10994,2
10995,2
10996,1
10997,3
10998,0
10999,2
11000,3
11001,1
11002,0
11003,1
11004,3
11005,1
11006,1
11007,0
11008,0
11009,3
11010,1
11011,0
11012,2
11013,3
11014,3
11015,3
11016,3
11017,2
11018,1
11019,1
11020,3
11021,1
11022,1
11023,3
11024,3
11025,0
11026,1
11027,3
11028,3
11029,3
11030,3
11031,2
11032,3
11033,3
11034,2
11035,1
11036,2
11037,2
11038,3
11039,1
11040,2
11041,3
11042,1
11043,3
11044,3
11045,0
11046,2
11047,3
11048,3
11049,3
11050,3
11051,1
11052,3
11053,3
11054,0
11055,0
11056,1
11057,0
11058,1
11059,3
11060,1
11061,0
11062,0
11063,1
11064,3
11065,0
11066,0
11067,1
11068,0
11069,0
11070,3
11071,1
11072,1
11073,1
11074,1
11075,1
11076,1
11077,1
11078,0
11079,2
11080,2
11081,3
11082,2
11083,3
11084,2
11085,0
11086,1
11087,3
11088,3
11089,1
11090,2
11091,0
11092,0
11093,1
11094,3
11095,3
11096,1
11097,3
11098,1
11099,1
11100,2
11101,0
11102,1
11103,1
11104,3
11105,2
11106,1
11107,3
11108,1
11109,3
11110,0
11111,1
11112,0
11113,2
11114,3
11115,0
11116,1
11117,3
11118,3
11119,1
11120,2
11121,0
11122,0
11123,2
11124,0
11125,2
11126,3
11127,3
11128,1
11129,3
11130,3
11131,0
11132,0
11133,0
11134,1
11135,1
11136,1
11137,0
11138,3
11139,1
11140,2
11141,0
11142,3
11143,0
11144,2
11145,3
11146,1
11147,2
11148,1
11149,2
11150,0
11151,3
11152,3
11153,1
11154,3
11155,1
11156,0
11157,0
11158,3
11159,0
11160,0
11161,3
11162,3
11163,3
11164,2
11165,3
11166,3
11167,3
11168,1
11169,1
11170,2
11171,3
11172,1
11173,1
11174,3
11175,2
11176,1
11177,1
11178,3
11179,0
11180,1
11181,1
11182,3
11183,1
11184,0
11185,3
11186,3
11187,3
11188,0
11189,3
11190,0
11191,3
11192,1
11193,0
11194,3
11195,0
11196,1
11197,3
11198,1
11199,3
11200,1
11201,3
11202,3
11203,3
11204,1
11205,3
11206,3
11207,0
11208,1
11209,0
11210,3
11211,3
11212,3
11213,3
11214,0
11215,1
11216,0
11217,1
11218,0
11219,1
11220,1
11221,0
11222,3
11223,1
11224,1
11225,1
11226,3
11227,0
11228,3
11229,3
11230,2
11231,3
11232,1
11233,3
11234,1
11235,1
11236,3
11237,0
11238,0
11239,1
11240,3
11241,0
11242,1
11243,3
11244,1
11245,1
11246,1
11247,1
11248,0
11249,3
11250,3
11251,1
11252,0
11253,1
11254,2
11255,1
11256,2
11257,0
11258,0
11259,3
11260,1
11261,2
11262,3
11263,1
11264,1
11265,1
11266,3
11267,3
11268,3
11269,3
11270,0
11271,2
11272,3
11273,1
11274,3
11275,1
11276,3
11277,3
11278,0
11279,0
11280,3
11281,0
11282,0
11283,3
11284,3
11285,2
11286,2
11287,3
11288,0
11289,0
11290,0
11291,0
11292,3
11293,3
11294,2
11295,1
11296,3
11297,3
11298,3
11299,3
11300,1
11301,0
11302,3
11303,3
11304,1
11305,3
11306,2
11307,1
11308,3
11309,1
11310,3
11311,3
11312,2
11313,1
11314,1
11315,3
11316,1
11317,0
11318,0
11319,3
11320,3
11321,3
11322,3
11323,0
11324,1
11325,1
11326,1
11327,1
11328,3
11329,0
11330,3
11331,1
11332,1
11333,3
11334,1
11335,3
11336,1
11337,3
11338,0
11339,3
11340,2
11341,3
11342,3
11343,3
11344,1
11345,0
11346,3
11347,2
11348,3
11349,0
11350,3
11351,3
11352,1
11353,3
11354,1
11355,1
11356,3
11357,2
11358,3
11359,3
11360,1
11361,0
11362,3
11363,1
11364,2
11365,1
11366,3
11367,1
11368,0
11369,1
11370,3
11371,2
11372,1
11373,2
11374,0
11375,3
11376,0
11377,1
11378,1
11379,1
11380,1
11381,3
11382,3
11383,1
11384,3
11385,1
11386,0
11387,3
11388,3
11389,1
11390,3
11391,1
11392,0
11393,3
11394,1
